year,title,director,cast,gross_raw,gross_cr,nepo_kid,nepo_kids_in_cast
2016,Island City,Ruchika Oberoi,Tannishtha Chatterjee; Ashwin Mushran; Vinay Pathak; Amruta Subhash,,,no,
2016,Baar Baar Dekho,Nitya Mehra,Katrina Kaif; Sidharth Malhotra; Ram Kapoor; Taaha Shah; Sarika; Sayani Gupta,₹ 62.670 crore,62.67,no,
2016,Freaky Ali,Sohail Khan,Nawazuddin Siddiqui; Arbaaz Khan; Amy Jackson; Jas Arora; Seema Biswas; Nikitin Dheer; Asif Basra; Paresh Ganatra; Alam Khan,est. ₹ 21.32 crore,21.32,yes,Arbaaz Khan
2016,Ek Kahani Julie Ki,Aziz Zee,Rakhi Sawant,,,no,
2016,Raaz: Reboot,Vikram Bhatt,Emraan Hashmi; Kriti Kharbanda; Gaurav Arora; Suzanna Mukherjee,est. ₹ 420.7 million,42.07,yes,Emraan Hashmi
2016,Pink,Aniruddha Roy Chowdhury,Amitabh Bachchan; Taapsee Pannu; Kirti Kulhari; Andrea Tariang; Angad Bedi,est. ₹ 157.32 crore,157.32,no,
2016,Parched,Leena Yadav,Tannishtha Chatterjee; Radhika Apte; Surveen Chawla; Sayani Gupta,₹ 12.03 crore ( US$1.79 million ),12.03,no,
2016,Banjo,Ravi Jadhav,Riteish Deshmukh; Nargis Fakhri; Dharmesh Yelande,est. ₹ 13.24 crore,13.24,no,
2016,Days of Tafree,Krishnadev Yagnik,Yash Soni; Nimisha Mehta,,,no,
2016,Wah Taj,Ajit Sinha,Shreyas Talpade; Manjari Phadnis; Hemant Pandey; Rajesh Sharma; Rajeev Verma,,,no,
2016,M.S. Dhoni: The Untold Story,Neeraj Pandey,Sushant Singh Rajput; Anupam Kher; Herry Tangri; Kiara Advani; Disha Patani; Bhumika Chawla,₹ 215.48 crore (US$32.07 million),215.48,no,
2016,Mirzya,Rakeysh Omprakash Mehra,Harshvardhan Kapoor; Saiyami Kher; Om Puri; Art Malik; K.K. Raina,₹ 13.5 crore,13.50,yes,Harshvardhan Kapoor
2016,MSG: The Warrior Lion Heart,"Gurmeet Ram Rahim Singh , Honeypreet Insan",Gurmeet Ram Rahim Singh; Honeypreet Insan; Charapreet Insan; Kainaat Insan; Garima Insan; Rajesh Insan; Sukhottam Insan; Ashok Insan; Bhushan Insan,Disputed,,no,
2016,Tutak Tutak Tutiya,A. L. Vijay,Prabhu Deva; Tamannaah; Sonu Sood,,,no,
2016,Anna,Shashank Udapurkar,Shashank Udapurkar; Tanishaa Mukerji; Govind Namdeo; Rajit Kapur; Sharat Saxena; Kishor Kadam,,,yes,Tanishaa Mukerji
2016,Motu Patlu: King of Kings,Suhas D. Kadavand,Saurav Chakraborty; Omi Sharma,"₹ 4.27 crore (US$450,000)",4.27,no,
2016,Beiimaan Love,Rajeev Chaudhary,Sunny Leone; Rajneesh Duggal; Daniel Weber,,,no,
2016,Saat Uchakkey,Sanjeev Sharma,Manoj Bajpayee; Anupam Kher; Kay Kay Menon; Annu Kapoor; Vijay Raaz; Aditi Sharma,,,no,
2016,Fuddu,Sunil Subramani,Swati Kapoor; Monali A; Pawan Kumar Sharma; Anurag Basu,,,no,
2016,Aakhir Kab Tak,Mithilesh Avinash,Manisha Singh; Vinay Rana,,,no,
2016,Final Cut of Director,Bharathiraja,Nana Patekar; Arjun Sarja; Kajal Aggarwal; Rukmini Vijayakumar,,,no,
2016,Love Day - Pyaar Ka Din,"Sandeep Choudhary, Harish Kotian",Ajaz Khan; Sahil Anand; Harsh Nagar; Anant Mahadevan; Vaibhav Mathur; Shalu Singh; Amit Khanna; Devendra Chauhan,2.95 crore,,no,
2016,Umrika,Prashant Nair,Prateik Babbar; Suraj Sharma; Tony Revolori; Adil Hussain; Nidhi Bisht,,,yes,Prateik Babbar
2016,31st October,Shivaji Lotan Patil,Vir Das; Soha Ali Khan,,,yes,Soha Ali Khan
2016,My Father Iqbal,Suzad Iqbal Khan,Narendra Jha; Komal Thacker; Paresh Mehta,,,no,
2016,Shivaay,Ajay Devgn,Ajay Devgn; Sayyeshaa; Erika Kaar; Ali Kazmi; Jabbz Farooqi; Vir Das; Bijou Thaangjam,₹ 124.15 crore (US$18.48 million),124.15,no,
2016,Ae Dil Hai Mushkil,Karan Johar,Ranbir Kapoor; Aishwarya Rai; Anushka Sharma,₹ 239.56 crore (US$35.65 million),239.56,yes,Ranbir Kapoor
2016,Chaar Sahibzaade: Rise of Banda Singh Bahadur,Harry Baweja,Harman Baweja,,,no,
2016,Dongri Ka Raja,Hadi Ali Abrar,Gashmeer Mahajani; Reecha Sinha; Ronit Roy; Sachin Suvarna; Ashmit Patel,,,no,
2016,Ishq Junoon,Sanjay Sharma,Rajbeer Singh; Akshay Rangshahi; Divya Singh; Raj Aryan,,,no,
2016,Rock On 2,Sujaat Saudagar,Farhan Akhtar; Arjun Rampal; Purab Kohli; Shraddha Kapoor; Prachi Desai; Shashank Arora; Shahana Goswami,₹ 15.70 crore (US$1.6 million),15.70,no,
2016,Tum Bin II,Anubhav Sinha,Neha Sharma; Aditya Seal; Aashim Gulati,est. ₹ 6.45 crore,6.45,no,
2016,Force 2,Abhinay Deo,John Abraham; Sonakshi Sinha; Tahir Raj Bhasin,₹ 58.8 crore,58.80,yes,Sonakshi Sinha
2016,Dear Zindagi,Gauri Shinde,Alia Bhatt; Shah Rukh Khan; Ira Dubey; Kunal Kapoor,₹138.91 crore,138.91,yes,Alia Bhatt
2016,Saansein,Rajiv S. Ruia,Rajneesh Duggal; Sonarika Bhadoria; Hiten Tejwani; Neetha Shetty; Sachi Ruia; Amir Dalvi; Vishal Malhotra,,,no,
2016,Moh Maya Money,Munish Bharadwaj,Ranvir Shorey; Neha Dhupia; Vidushi Mehra; Ashwat Bhatt,,,no,
2016,Kahaani 2: Durga Rani Singh,Sujoy Ghosh,Vidya Balan; Arjun Rampal; Jugal Hansraj,est. ₹54.7 crore,54.70,no,
2016,Befikre,Aditya Chopra,Ranveer Singh; Vaani Kapoor,₹ 103 crores,103.00,no,
2016,Wajah Tum Ho,Vishal Pandya,Sana Khan; Sharman Joshi; Gurmeet Choudhary; Rajneesh Duggal,est. ₹ 244.0 million,24.40,no,
2016,Dangal,Nitesh Tiwari,Aamir Khan; Sakshi Tanwar; Fatima Sana Shaikh; Sanya Malhotra; Zaira Wasim,"₹ 2,160 crore (US$331.69 million)",2160.00,yes,Aamir Khan
2017,Prakash Electronic,Manoj Sharma,Hemant Pandey; Hrishitaa Bhatt; Vrajesh Hirjee; Manoj Joshi; Sanjay Mishra; Manoj Pahwa,,,no,
2017,Haraamkhor,Shlok Sharma,Nawazuddin Siddiqui; Shweta Tripathi,₹ 22.70 million,2.27,no,
2017,Ok Jaanu,Shaad Ali,Aditya Roy Kapur; Shraddha Kapoor,₹ 39.23 crore,39.23,yes,Aditya Roy Kapur
2017,Coffee with D,Vishal Mishra,Sunil Grover; Anjana Sukhani; Zakir Hussain; Dippanita Sharma,₹ 72 lakh,0.72,no,
2017,Kaabil,Sanjay Gupta,Hrithik Roshan; Yami Gautam; Rohit Roy; Ronit Roy,₹ 208.14 crore (US$31.96 million),208.14,yes,Hrithik Roshan
2017,Raees,Rahul Dholakia,Shah Rukh Khan; Mahira Khan; Nawazuddin Siddiqui; Mohammed Zeeshan Ayyub,₹308.10 crore ( US$47.43 million ),308.10,no,
2017,Hind Ka Napak Ko Jawab: MSG Lion Heart 2,"Gurmeet Ram Rahim Singh , Honeypreet Insan",Gurmeet Ram Rahim Singh; Honeypreet Insan,est. Disputed,,no,
2017,Jolly LLB 2,Subhash Kapoor,Akshay Kumar; Huma Qureshi; Saurabh Shukla,est. ₹ 197.33 crore,197.33,no,
2017,"U, Me Aur Ghar",Abhay Chhabra,Omkar Kapoor; Simran Kaur Mundi,,,no,
2017,The Great Leader Kanshiram,Arjun Singh,Raghvendra Singh; Soma Goyal,,,no,
2017,Running Shaadi,Amit Roy,Taapsee Pannu; Amit Sadh,,,no,
2017,The Ghazi Attack,Sankalp Reddy,Rana Daggubati; Taapsee Pannu; Kay Kay Menon; Atul Kulkarni,est. ₹ 62 crore,62.00,no,
2017,Irada,Aparnaa Singh,Naseeruddin Shah; Arshad Warsi; Sharad Kelkar; Divya Dutta,₹ 11 million,1.10,no,
2017,Chauhar,Raghubeer Singh,Amit Singh Kashyap; Richa Dixit; Vivek Jha,,,no,
2017,Rangoon,Vishal Bhardwaj,Kangana Ranaut; Shahid Kapoor; Saif Ali Khan,est. ₹ 41.04 crore,41.04,yes,Shahid Kapoor; Saif Ali Khan
2017,Wedding Anniversary,Shekhar S Jha,Nana Patekar; Mahie Gill; Priyanshu Chatterjee; Shruti Marathe,₹ 0.24 crore,0.24,no,
2017,Mona Darling,Shashi Sudigala,Anshuman Jha; Divya Menon; Suzanna Mukherjee; Sanjay Suri,,,no,
2017,Commando 2,Deven Bhojani,Vidyut Jammwal; Adah Sharma; Esha Gupta,₹ 39.04 crore,39.04,no,
2017,Jeena Isi Ka Naam Hai,Keshhav Panneriy,Arbaaz Khan; Ashutosh Rana; Himansh Kohli,,,yes,Arbaaz Khan
2017,Badrinath Ki Dulhania,Shashank Khaitan,Varun Dhawan; Alia Bhatt; Sahil Vaid; Rituraj Singh,₹200.45 crore ( US$30.78 million ),200.45,yes,Varun Dhawan; Alia Bhatt
2017,Aa Gaya Hero,Dipankar Senapati,Govinda; Ashutosh Rana; Murali Sharma,₹ 1.39 crores,1.39,no,
2017,Trapped,Vikramaditya Motwane,Rajkummar Rao; Geetanjali Thapa; Khushboo Upadhyay,₹3.53 crore,3.53,no,
2017,Mantra,Nicholas Kharkongor,Rajat Kapoor; Lushin Dubey; Kalki Koechlin; Shiv Panditt; Adil Hussain,,,no,
2017,Machine,Abbas–Mustan,Mustafa Burmawalla; Kiara Advani,₹ 3.48 crore,3.48,no,
2017,Phillauri,Anshai Lal,Anushka Sharma; Diljit Dosanjh; Suraj Sharma; Mehreen Pirzada,est. ₹ 46.6 crore,46.60,no,
2017,Bhanwarey,Shaurya Singh,Shaurya Singh; Karan Thakur; Jashan Singh & Priyanka Shukla,,,no,
2017,Anaarkali of Aarah,Avinash Das,Swara Bhaskar,₹1.48 crore,1.48,no,
2017,Naam Shabana,Shivam Nair,Taapsee Pannu; Prithviraj Sukumaran; Akshay Kumar,₹ 60 crore,60.00,no,
2017,Poorna: Courage Has No Limit,Rahul Bose,Aditi Inamdar; Rahul Bose; & Heeba Shah,,,no,
2017,Laali Ki Shaadi Mein Laaddoo Deewana,Manish Harishankar,Vivaan Shah; Akshara Haasan; Gurmeet Choudhary; & Kavita Verma,₹ 8.1 million,0.81,no,
2017,Mirza Juuliet,Rajesh Ram Singh,Darshan Kumar; Pia Bajpai; Chandan Roy Sanyal,₹ 9.5 million,0.95,no,
2017,Mukti Bhawan,Shubhashish Bhutiani,Adil Hussain; Lalit Behl; Navnindra Behl,,,no,
2017,Saanjh,Ajay Saklani,Aditi Charak; Vishal Parpagga & Rupeshwari Sharma,,,no,
2017,Begum Jaan,Srijit Mukherji,Vidya Balan; Ila Arun; Gauahar Khan; Sumit Nijhawan; Chunky Pandey,₹ 30.6 crore,30.60,no,
2017,Romeo-N-Bullet,Aditya Kumar,Vije Bhatia; Rishi Verma; Mohit Baisla; Raj Kumar,,,no,
2017,Noor,Sunhil Sippy,Sonakshi Sinha; Purab Kohli; & Manish Chaudhary,₹ 11.64 crore / ($1.75 million),11.64,yes,Sonakshi Sinha
2017,Ek Thi Rani Aisi Bhi,Gulbahar Singh,Hema Malini; Vinod Khanna; Sachin Khedekar,,,no,
2017,Maatr,Ashtar Sayed,Raveena Tandon,₹939 million,93.90,no,
2017,Ajab Singh Ki Gajab Kahani,Rishi Prakash Mishra,Yashpal Sharma; Ajay Kumar Singh; Rajesh Jais,,,no,
2017,Mantostaan,Rahat Kazmi,Raghubir Yadav; Virendra Saxena; Sonal Sehgal,,,no,
2017,Meri Pyaari Bindu,Akshay Roy,Ayushmann Khurrana; Parineeti Chopra,₹ 17.79 crores,17.79,no,
2017,Sarkar 3,Ram Gopal Varma,Amitabh Bachchan; Jackie Shroff; Amit Sadh; Yami Gautam,,,no,
2017,Half Girlfriend,Mohit Suri,Arjun Kapoor; Shraddha Kapoor,₹ 97.7 crore,97.70,yes,Arjun Kapoor
2017,Jattu Engineer,"Gurmeet Ram Rahim Singh , Honeypreet Insan",Gurmeet Ram Rahim Singh; Sukhottam Insan,₹ 72 million,7.20,no,
2017,Hindi Medium,Saket Chaudhary,Irrfan Khan; Saba Qamar,₹334.36 crore ( US$51.34 million ),334.36,no,
2017,Chakallaspur,Rajnish Jaiswal,Mukesh Manas; Urmilaa Mahanta,,,no,
2017,Sachin: A Billion Dreams,James Erskine,Sachin Tendulkar,est. ₹ 76.86 crore (US$8.0 million),76.86,no,
2017,Thodi Thodi Si Manmaaniyan,Aditya Sarpotdar,Arsh Sehrawat; Shrenu Parikh; Shilpa Tulaskar; Mukesh Tiwari,,,no,
2017,A Death in the Gunj,Konkona Sen Sharma,Vikrant Massey; Ranvir Shorey; Kalki Koechlin; Tillotama Shome; Gulshan Devaiah; Tanuja; Om Puri; Jim Sarbh; Arya Mitra Sharma,₹ 13.7 million,1.37,no,
2017,Hanuman: Da' Damdaar,Ruchi Narain,Salman Khan; Raveena Tandon; Kunal Khemu,₹ 2 crore,2.00,yes,Salman Khan
2017,Sweetiee Weds NRI,Hasnain Hyderabadwala,Himansh Kohli; Zoya Afroz; Darshan Jariwala,,,no,
2017,Dobaara: See Your Evil,Prawaal Raman,Huma Qureshi; Saqib Saleem,₹ 1.36 cr,,no,
2017,Flat 211,Sunil Sanjan,Jayesh Raj & Sonal Singh,,,no,
2017,Dear Maya,Sunaina Bhatnagar,Manisha Koirala,,,no,
2017,Raabta,Dinesh Vijan,Sushant Singh Rajput; Kriti Sanon; Jim Sarbh,₹39.05 crore,39.05,no,
2017,Behen Hogi Teri,Ajay K Pannalal,Rajkummar Rao; Shruti Haasan,₹ 2.76 crore,2.76,no,
2017,Bachche Kachche Sachche,Ravi Sadasiv,Ekta Singh; Ashish Vidyarthi; Mukesh Tiwari,,,no,
2017,Love You Family,Sachindra Sharma,Salman Yusuff Khan; Aksha Pardasany; Shakti Kapoor,,,no,
2017,G Kutta Se,Rahul Dahiya,Rajbeer Singh; Neha Chauhan,₹ 90 lakh,0.90,no,
2017,Bank Chor,Bumpy,Riteish Deshmukh; Vivek Oberoi; Rhea Chakraborty,₹ 9.85 crores,9.85,yes,Vivek Oberoi
2017,Tubelight,Kabir Khan,Salman Khan; Sohail Khan; Zhu Zhu,₹211.14 crore ( US$32.42 million ),211.14,yes,Salman Khan; Sohail Khan
2017,Ek Haseena Thi Ek Deewana Tha,Suneel Darshan,Shiv Darshan; Natasha Fernandez &; Upen Patel,,,no,
2017,Mom,Ravi Udyawar,Sridevi; Akshaye Khanna; Sajal Ali; Nawazuddin Siddiqui,₹175.7 crore,175.70,yes,Akshaye Khanna
2017,Guest iin London,Ashwni Dhir,Kartik Aaryan; Kriti Kharbanda; Paresh Rawal; Tanvi Azmi,est. ₹ 10.64 crore (US$1.1 million)[domestic],10.64,no,
2017,Jagga Jasoos,Anurag Basu,Ranbir Kapoor; Katrina Kaif,₹ 86.85 crore,86.85,yes,Ranbir Kapoor
2017,Shab,Onir,Raveena Tandon; Sanjay Suri; Ashish Bisht; Arpita Pal; Simon Frenay; Raj Suri; Gaurav Nanda,₹ 32 crore,32.00,no,
2017,Lipstick Under My Burkha,Alankrita Shrivastava,Konkona Sen Sharma; Ratna Pathak Shah; Aahana Kumra,₹ 26.68 crore,26.68,no,
2017,Munna Michael,Sabbir Khan,Tiger Shroff; Nawazuddin Siddiqui; Nidhi Agerwal,₹ 47.20 crore,47.20,yes,Tiger Shroff
2017,Raag Desh,Tigmanshu Dhulia,Kunal Kapoor; Amit Sadh; & Mohit Marwah,"₹ 33 lakh (US$34,000)",0.33,no,
2017,Indu Sarkar,Madhur Bhandarkar,Anupam Kher; Neil Nitin Mukesh; Kirti Kulhari; Tota Roy Chowdhury; Supriya Vinod; Sheeba Chaddha; Parvin Dabas,₹ 60.70 million,6.07,no,
2017,Mubarakan,Anees Bazmee,Anil Kapoor; Arjun Kapoor; Ileana D'Cruz; Neha Sharma; Athiya Shetty,₹ 93.24crore,93.24,yes,Arjun Kapoor; Athiya Shetty
2017,Gurgaon,Shanker Raman,Akshay Oberoi; Ragini Khanna; Pankaj Tripathi; Aamir Bashir; Shalini Vatsa; Srinivas Sunderrajan,₹ 67 million / (Weekend gross),6.70,no,
2017,Jab Harry Met Sejal,Imtiaz Ali,Shah Rukh Khan; Anushka Sharma; Evelyn Sharma; Chandan Roy Sanyal,est. ₹ 153.43 crore,153.43,no,
2017,Toilet: Ek Prem Katha,Shree Narayan Singh,Akshay Kumar; Bhumi Pednekar; Divyendu Sharma; Anupam Kher; Sana Khan,₹311.50 crore ( US$48.62 million ),311.50,no,
2017,Partition: 1947,Gurinder Chadha,Hugh Bonneville; Gillian Anderson; Manish Dayal; Huma Qureshi; Michael Gambon,$11.8 million,,no,
2017,Bareilly Ki Barfi,Ashwini Iyer Tiwari,Ayushmann Khurrana; Rajkummar Rao; Kriti Sanon,est. ₹ 58.75 crore,58.75,no,
2017,Shreelancer,Sandeep Mohan,Arjun Radhakrishnan; Salmin Sheriff,,,no,
2017,A Gentleman,Raj and D.K.,Sidharth Malhotra; Jacqueline Fernandez; Darshan Kumar; Suniel Shetty,₹ 38.3 crores,38.30,no,
2017,Babumoshai Bandookbaaz,Kushan Nandy,Nawazuddin Siddiqui; Bidita Bag; Jatin Goswami; Shraddha Das; Anil George; Bhagwan Tiwari; Jeetu Shivhare; Murali Sharma; Divya Dutta; Sachin Chaubey,₹ 126 million,12.60,no,
2017,Yadvi – The Dignified Princess,Jyoti Singh,Chandrachur Singh; Charu Vyas; Rahul Godara; Jyoti Singh; Vibhu Raghave; Namya Saxena; Nikkitasha Marwaha; Reshaa Sabarawal; Mini Pandit; Ashwarya Singh,,,no,
2017,Qaidi Band,Habib Faisal,Aadar Jain; Anya Singh; Sachin; Prince Parvinder Singh,,,yes,Aadar Jain
2017,Sniff,Amole Gupte,Khushmeet Gill; Monica Sehgal; Vijay Patkar,,,no,
2017,Baadshaho,Milan Luthria,Ajay Devgn; Emraan Hashmi; Vidyut Jammwal; Ileana D'Cruz; Esha Gupta; Sanjay Mishra; Sunny Leone; Guest appearance in song; Sharad Kelkar; Ravi Kale,est. ₹ 123.50 crore,123.50,yes,Emraan Hashmi
2017,Shubh Mangal Saavdhan,R. S. Prasanna,Ayushmann Khurrana; Bhumi Pednekar; Brijendra Kala; Shubhankar Tripathi; Anshul Chauhan; Anmol Bajaj,₹ 64.54 crore,64.54,no,
2017,Poster Boys,Shreyas Talpade,Sunny Deol; Shreyas Talpade; Bobby Deol; Sonali Kulkarni; Randheer Rai; Dilip Prabhavalkar; Elli AvrRam; Special Appearance In A Song; Samiksha Bhatnagar; Bharati Achrekar,₹ 30 crore,30.00,yes,Sunny Deol; Bobby Deol
2017,Daddy,Ashim Ahluwalia,Arjun Rampal; Aishwarya Rajesh; Nishikant Kamat; Anand Ingale; Rajesh Shringarpure; Purnanand Wandekar; Anupriya Goenka; Shruti Bapna; Usha Naik; Shrikant Yadav; Deepak Damle; Raj Arjun; Vijay Sanap; Abhimanyu Arun,est. ₹ 15.5 crore,15.50,no,
2017,Simran,Hansal Mehta,Kangana Ranaut; Sohum Shah; Hiten Kumar; Kishori Shahane; Rupinder Nagra,est. ₹ 27.25 crore,27.25,no,
2017,Lucknow Central,Ranjit Tiwari,Farhan Akhtar; Diana Penty; Deepak Dobriyal; Gippy Grewal; Ronit Roy; Inaamulhaq; Rajesh Sharma,₹ 169.5 million,16.95,no,
2017,Patel Ki Punjabi Shaadi,Sanjay Chhel,Rishi Kapoor; Paresh Rawal; Vir Das; Prem Chopra; Payal Ghosh; Jinal Belani; Divya Seth; Bharati Achrekar; Tiku Talsania,,,yes,Rishi Kapoor
2017,Newton,Amit Masurkar,Rajkummar Rao; Pankaj Tripathi; Anjali Patil; Raghuvir Yadav,₹ 15 crore,15.00,no,
2017,Bhoomi,Omung Kumar,Sanjay Dutt; Aditi Rao Hydari; Sidhant Gupta,₹ 14.76 crores,14.76,yes,Sanjay Dutt
2017,The Final Exit,Dhwanil Mehta,Kunaal Roy Kapur; Archana Shastry; Elena Kazan; Reyhna Malhotra; Scarlett Wilson,,,yes,Kunaal Roy Kapur
2017,JD,Shailendra Pandey,Govind Namdev; Aman Verma; Vedita Pratap Singh; Lalit Bisht; Arvind Gaur,,,no,
2017,Haseena Parkar,Apoorva Lakhia,Shraddha Kapoor; Sharman Joshi; Siddhanth Kapoor; Rajesh Tailang; Satendra Bagasi; Ankur Bhatia,est. ₹ 9 crore,9.00,no,
2017,Judwaa 2,David Dhawan,Varun Dhawan; Jacqueline Fernandez; Vikas Verma; Taapsee Pannu; Anupam Kher; Sachin Khedekar; Upasana Singh; Rajpal Yadav; Pavan Malhotra; Ali Asgar; Vivan Bhatena; Johnny Lever; Rajat Rawail; Salman Khan; (cameo),₹227.59 crore ( US$34.95 million ),227.59,yes,Varun Dhawan; Salman Khan
2017,ISIS: Enemies of Humanity,Yuvraj Kumar,Yuvraj Kumar; Harish Bhimani; Rasheed Naz; Rahul Dev,,,no,
2017,Tu Hai Mera Sunday,Milind Dhaimade,Barun Sobti; Vishal Malhotra,,,no,
2017,Chef,Raja Krishna Menon,Saif Ali Khan; Padmapriya Janakiraman; Dhanish Karthik,₹ 10.6 crore,10.60,yes,Saif Ali Khan
2017,Babuji Ek Ticket Bambai,Arvind Tripathi,Rajpal Yadav; Sudha Chandran; Bharati Sharma; Milind Gunaji,,,no,
2017,Main Terrorist Nahi Hoon,Arjin Uppal,Gulshan Grover; Rahul Dev; Afiq Muiz; Chacha Maembong; Farida Jalal,,,no,
2017,Ranchi Diaries,Sattwik Mohanty,Jimmy Sheirgill; Taaha Shah; Himansh Kohli,,,no,
2017,Secret Superstar,Advait Chandan,Zaira Wasim; Meher Vij; Aamir Khan,₹ 977 crore ( US$154 million ),977.00,yes,Aamir Khan
2017,Golmaal Again,Rohit Shetty,Ajay Devgn; Parineeti Chopra; Tabu; Arshad Warsi; Tusshar Kapoor; Shreyas Talpade; Kunal Khemu; Prakash Raj; Rohit KaduDeshmukh and; Neil Nitin Mukesh,₹311.05 crore ( US$47.76 million ),311.05,yes,Tusshar Kapoor
2017,Jia aur Jia,Howard Rosemeyer,Kalki Koechlin; Richa Chaddha,₹ 87 lakh,0.87,no,
2017,Rukh,Atanu Mukherjee,Manoj Bajpayee; Smita Tambe; Kumud Mishra; Adarsh Gourav,,,no,
2017,Ittefaq,Abhay Chopra,Sidharth Malhotra; Sonakshi Sinha; Akshaye Khanna,est. ₹ 56.26 crore,56.26,yes,Sonakshi Sinha; Akshaye Khanna
2017,The House Next Door,Milind Rau,Siddharth; Andrea Jeremiah; Atul Kulkarni,,,no,
2017,Ribbon,Rakhee Sandilya,Kalki Koechlin; Sumeet Vyas; Hitesh Malhan,₹ 5.3 million,0.53,no,
2017,Shaadi Mein Zaroor Aana,Ratnaa Sinha,Rajkummar Rao; Kriti Kharbanda,₹ 194 million,19.40,no,
2017,Qarib Qarib Singlle,Tanuja Chandra,Irrfan Khan; Parvathy; Brijendra Kala,₹ 24.11 million,2.41,no,
2017,The Window,VK Choudhary,Amit Kumar Vashisth; Teena Singh & Preeti Sharma,,,no,
2017,Aksar 2,Ananth Narayan Mahadevan,Zareen Khan; Gautam Rode; Abhinav Shukla; Mohit Madaan,₹ 71.8 million,7.18,no,
2017,Panchlait,Prem Prakash Modi,Amitosh Nagpal; Anuradha Mukherjee &; Yashpal Sharma,,,no,
2017,Tumhari Sulu,Suresh Triveni,Vidya Balan; Manav Kaul,₹ 51.39 crore,51.39,no,
2017,Dil Jo Na Keh Saka,Naresh Lalwani,Himansh Kohli; Priya Banerjee,,,no,
2017,A Daughter's Tale Pankh,Premraaj,Nishigandha Wad; Mehul Buch; Sudhir Pandey,,,no,
2017,Julie 2,Deepak Shivdasani,Raai Laxmi; Ravi Kishan; Aditya Srivastava,,,no,
2017,Ajji,Devashish Makhija,Sudhir Pandey; Sushma Deshpande,₹85 million,8.50,no,
2017,Kadvi Hawa,Nila Madhab Panda,Sanjay Mishra; Ranvir Shorey; Tillotama Shome; Bupesh Singh; Ekta Sawant,₹ 8.7 crore,8.70,no,
2017,Saankal,Dedipya Joshii,Tanima Bhattacharya; Chetan Sharma; Harish Hariaudh,,,no,
2017,Tera Intezaar,Raajeev Waalia,Arbaaz Khan; Sunny Leone,est. ₹ 9.5 million,0.95,yes,Arbaaz Khan
2017,Firangi,Rajiv Dhingra,Kapil Sharma; Varun Badola; & Edward Sonnenblick,est. ₹ 10–17 crore,,no,
2017,Fukrey Returns,Mrighdeep Singh Lamba,Pulkit Samrat; Priya Anand; Ali Fazal; Varun Sharma,₹ 112.30 crore,112.30,no,
2017,Game Over,Paresh Vinodray Savani,Rajesh Sharma; Yashpal Sharma; Gurleen Chopra,,,no,
2017,Sallu Ki Shaadi,Mohammad Israr Ansari,Zeenat Aman; Kiran Kumar; Asrani; Kshayp; Arshin and Sandeep Anand,,,no,
2017,Monsoon Shootout,Amit Kumar,Nawazuddin Siddiqui; Vijay Varma; Tannishtha Chatterjee,,,no,
2017,Tiger Zinda Hai,Ali Abbas Zafar,Salman Khan; Katrina Kaif,₹570.83 crore ( US$87.32 million ),570.83,yes,Salman Khan
2018,1921,Vikram Bhatt,Zareen Khan; Karan Kundra; Tobby Hinston; Sonia Armstrong,₹22.8 Cr,,no,
2018,Kaalakaandi,Akshat Verma,Saif Ali Khan; Isha Talwar; Shenaz Treasury; Akshay Oberoi; Vijay Raaz; Deepak Dobriyal; Sobhita Dhulipala; Kunaal Roy Kapur; Nary Singh,₹10 crores,10.00,yes,Saif Ali Khan; Kunaal Roy Kapur
2018,Mukkabaaz,Anurag Kashyap,Vineet Kumar Singh; Zoya Hussain; Ravi Kishan; Jimmy Sheirgill,₹10.51 crore,10.51,no,
2018,Phir Se...,Kunal Kohli,Jennifer Winget; Kunal Kohli; Rajit Kapur,,,no,
2018,My Birthday Song,Samir Soni,Sanjay Suri; Nora Fatehi; Pitobash,,,no,
2018,Vodka Diaries,Kushal Srivastava,Kay Kay Menon; Mandira Bedi; Raima Sen; Sharib Hashmi,"₹ 1.26 crore (US$8,448,300 in 2023 terms)",1.26,no,
2018,Nirdosh,Pradeep Rangwani,Arbaaz Khan; Manjari Fadnis; Ashmit Patel; Mukul Dev; Mahek Chahal,,,yes,Arbaaz Khan
2018,Union Leader,Sanjay Patel,Rahul Bhat; Tillotama Shome,,,no,
2018,Padmaavat,Sanjay Leela Bhansali,Shahid Kapoor; Deepika Padukone; Ranveer Singh; Aditi Rao Hydari,₹ 571.98 crore (US$83.64 million),571.98,yes,Shahid Kapoor
2018,Pad Man,R. Balki,Akshay Kumar; Sonam Kapoor; Radhika Apte,₹ 212.02 crore (US$31 million),212.02,yes,Sonam Kapoor
2018,Love per Square Foot,Anand Tiwari,Vicky Kaushal; Angira Dhar; Alankrita Sahai; Raghubir Yadav,,,yes,Vicky Kaushal
2018,Aiyaary,Neeraj Pandey,Sidharth Malhotra; Manoj Bajpayee; Rakul Preet Singh; Pooja Chopra; Anupam Kher; Naseeruddin Shah,₹ 34.07 crore,34.07,no,
2018,Kuchh Bheege Alfaaz,Onir,Zain Khan Durrani; Geetanjali Thapa,,,no,
2018,Jaane Kyun De Yaaron,Akshay Anand,Raghu Raja; Abhishek Sharma; Kabir Bedi; Chetna Pande; Viju Khote,,,no,
